,2, '1313898-5420393__SK001.txt'/ '1313898-5420393__SK002.txt'
,2, '1313898-5420393__SK501.txt'/ '1313898-5420393__SK502.txt'
,2, '1313898-5731932__SK005(003).txt'/ '1313898-5731932__SK006(002).txt'
,2, '1313898-8211102__X204-1149sk006.txt'/ '1313898-8211102__X204-1149sk007.txt'
,2, '1313898-8211102__X204-1149sk509.txt'/ '1313898-8211102__X204-1149sk510.txt'
,2, '1313898-8285691__SK001.txt'/ '1313898-8285691__SK002.txt'
,2, '1923653-8258070__SK001.txt'/ '1923653-8258070__SK002.txt'
,2, '1923653-8258070__SK011.txt'/ '1923653-8258070__SK012.txt'
,2, '1934374-1532288__SK001(006).txt'/ '1934374-1532288__SK002(006).txt'
,2, '1934374-3425538__SK001(001).txt'/ '1934374-3425538__SK002(001).txt'
,2, '1934374-3841800__SK005(004).txt'/ '1934374-3841800__SK006(004).txt'
,2, '1934374-5672401__SK011.txt'/ '1934374-5672401__SK013.txt'
,2, '1934374-9161253__SK001(001).txt'/ '1934374-9161253__SK002(001).txt'
,2, '1934374-9161253__SK011.txt'/ '1934374-9161253__SK012.txt'
,2, '2103625-7958088__SDSK001(001).txt'/ '2103625-7958088__SDSK002(001).txt'
,2, '2103625-7958088__SDSK101(001).txt'/ '2103625-7958088__SDSK102(001).txt'
,2, '2274378-1776567_V02_SK001(001).txt'/ '2274378-1776567_V02_SK002(001).txt'
,2, '2533545-3166655_V01_SK005.txt'/ '2533545-3166655_V01_SK006.txt'
,2, '2662725-5420528_V02_SK001.txt'/ '2662725-5420528_V02_SK002.txt'
,2, '2754775-4846503__SK001(001).txt'/ '2754775-4846503__SK002(001).txt'
,2, '2861386-1373419__SK001.txt'/ '2861386-1373419__SK002.txt'
,2, '2880188-1518139__SK001(001).txt'/ '2880188-1518139__SK002(001).txt'
,2, '2880188-3351319__SK001.txt'/ '2880188-3351319__SK002.txt'
,2, '2880188-3351319__SK011.txt'/ '2880188-3351319__SK012.txt'
,2, '3052133-4615126_V01_SK002.txt'/ '3052133-4615126_V01_SK003.txt'
,2, '3052133-4615126_V02_SK701.txt'/ '3052133-4615126_V02_SK702.txt'
,2, '3052133-7375181_V06_SK001.txt'/ '3052133-7375181_V06_SK002.txt'
,2, '3161326-0454355_V00_SK461.txt'/ '3161326-0454355_V00_SK481.txt'
,2, '3161326-2879958_V02_sk020.txt'/ '3161326-2879958_V02_sk021.txt'
,2, '3161326-4653643__SK001(012).txt'/ '3161326-4653643__SK002(012).txt'
,2, '3161326-7572563__SK001(004).txt'/ '3161326-7572563__SK002(004).txt'
,2, '3161326-7572563__SK001(014).txt'/ '3161326-7572563__SK002(014).txt'
,2, '3161326-7572563__SK001(143).txt'/ '3161326-7572563__SK002(154).txt'
,2, '3161326-7572563__SK005(153).txt'/ '3161326-7572563__SK006(147).txt'
,2, '3178357-3483838__SK001(001).txt'/ '3178357-3483838__SK002(001).txt'
,2, '3178357-3648787_V01_SK001.txt'/ '3178357-3648787_V01_SK002.txt'
,2, '3178357-3648787_V02_SK001.txt'/ '3178357-3648787_V02_SK002.txt'
,2, '3363428-1714128_V01_SK007.txt'/ '3363428-1714128_V01_SK008.txt'
,2, '3363428-3826895__sk007.txt'/ '3363428-3826895__sk008.txt'
,2, '3363428-3826895__sk024.txt'/ '3363428-3826895__sk027.txt'
,2, '3405473-4256358_V01_SK007.txt'/ '3405473-4256358_V01_SK008.txt'
,2, '3631825-7555203__SK001(006).txt'/ '3631825-7555203__SK001.txt'
,2, '3743862-6391051_V01_SK016.txt'/ '3743862-6391051_V01_SK017.txt'
,2, '3755567-1337629__SK001(004).txt'/ '3755567-1337629__SK002(004).txt'
,2, '3755567-3074835__SK001(001).txt'/ '3755567-3074835__SK002(001).txt'
,2, '3755567-8461159__SK001.txt'/ '3755567-8461159__SK002.txt'
,2, '3831922-8418913__SK001.txt'/ '3831922-8418913__SK002.txt'
,2, '3895566-3702822__SK001(024).txt'/ '3895566-3702822__SK002(024).txt'
,2, '3895566-3702822__SK051.txt'/ '3895566-3702822__SK052.txt'
,2, '3895566-6517323__W212-3536sk025.txt'/ '3895566-6517323__W212-3536sk026.txt'
,2, '3895566-6517323_V02_SK021.txt'/ '3895566-6517323_V02_SK022.txt'
,2, '3895566-6517323_V03_sk005.txt'/ '3895566-6517323_V03_sk006.txt'
,2, '3895566-8045306_V04_SK001.txt'/ '3895566-8045306_V04_SK002.txt'
,2, '4121575-0704843_V03_sk048.txt'/ '4121575-0704843_V03_sk049.txt'
,2, '4121575-4871646_V16_SK001.txt'/ '4121575-4871646_V16_SK002.txt'
,2, '4121575-4871646_V20_SK001.txt'/ '4121575-4871646_V20_SK002.txt'
,2, '4121575-5157686_V13_SDSK001.txt'/ '4121575-5157686_V13_SDSK002.txt'
,2, '4360828-7415446_V02_SK201.txt'/ '4360828-7415446_V02_SK202.txt'
,2, '4636482-2544891__SK001(014).txt'/ '4636482-2544891__SK002(014).txt'
,2, '4636482-2544891__SK101(001).txt'/ '4636482-2544891__SK102(001).txt'
,2, '4636482-2544891__SK103(001).txt'/ '4636482-2544891__SK104(001).txt'
,2, '4744974-0872582__SK001.txt'/ '4744974-0872582__SK002.txt'
,2, '4744974-0872582__SK001(001).txt'/ '4744974-0872582__SK002(001).txt'
,2, '4841141-6423781__sk016.txt'/ '4841141-6423781__sk017.txt'
,2, '4866475-0704843__SK001(001).txt'/ '4866475-0704843__SK002(001).txt'
,2, '4866475-0704843__SK011.txt'/ '4866475-0704843__SK012.txt'
,2, '5207076-0569429_V01_SK001.txt'/ '5207076-0569429_V01_SK002.txt'
,2, '5207076-0964795__SK001(001).txt'/ '5207076-0964795__SK002(001).txt'
,2, '5207076-2405457_V10_SK001.txt'/ '5207076-2405457_V10_SK002.txt'
,2, '5207076-2625943_V03_SK001.txt'/ '5207076-2625943_V03_SK002.txt'
,2, '5207076-3835291__SK001(002).txt'/ '5207076-3835291__SK002(002).txt'
,2, '5207076-3835291__SK003(002).txt'/ '5207076-3835291__SK004(002).txt'
,2, '5207076-9113273__SK001.txt'/ '5207076-9113273__SK002.txt'
,2, '5207076-9113273__SK101.txt'/ '5207076-9113273__SK102.txt'
,2, '5352074-6713474__T245-953SK057.txt'/ '5352074-6713474__T245-953SK058.txt'
,2, '5352074-6713474__T245-953SK105.txt'/ '5352074-6713474__T245-953SK106.txt'
,2, '5368220-1631347__SK001(004).txt'/ '5368220-1631347__SK002(004).txt'
,2, '5368220-1631347__SK101.txt'/ '5368220-1631347__SK102.txt'
,2, '5368220-7599416__SK001(002).txt'/ '5368220-7599416__SK002(002).txt'
,2, '5612677-9154392__SK204.txt'/ '5612677-9154392__SK205.txt'
,2, '5713889-0759264_V01_SK009.txt'/ '5713889-0759264_V01_SK010.txt'
,2, '6167662-7177173_V01_SK001.txt'/ '6167662-7177173_V01_SK002.txt'
,2, '6167662-7177173_V01_SK003.txt'/ '6167662-7177173_V01_SK004.txt'
,2, '6206274-4730048__SK007.txt'/ '6206274-4730048__SK008.txt'
,2, '6206274-5895251_V05_SK001.txt'/ '6206274-5895251_V05_SK002.txt'
,2, '6206274-5895251_V05_SK003.txt'/ '6206274-5895251_V05_SK004.txt'
,2, '6493136-0841178__RKSK001(001).txt'/ '6493136-0841178__RKSK002(001).txt'
,2, '6493136-1778166__SK001.txt'/ '6493136-1778166__SK002.txt'
,2, '6493136-1778166__SK405.txt'/ '6493136-1778166__SK406.txt'
,2, '6641286-7545428_V02_SK001.txt'/ '6641286-7545428_V02_SK002.txt'
,2, '6669087-0951592_V01_SK001.txt'/ '6669087-0951592_V01_SK002.txt'
,2, '6669087-3781714__G463-4784SK001.txt'/ '6669087-3781714__G463-4784SK002.txt'
,2, '6686016-4515786__SK001(002).txt'/ '6686016-4515786__SK002(002).txt'
,2, '6686016-4515786__SK011.txt'/ '6686016-4515786__SK012.txt'
,2, '6686016-5997571__SK001.txt'/ '6686016-5997571__SK002.txt'
,2, '6686016-5997571__SK101.txt'/ '6686016-5997571__SK102.txt'
,2, '6686016-7545586__SK001.txt'/ '6686016-7545586__SK002.txt'
,2, '6686016-7545586__SK011.txt'/ '6686016-7545586__SK012.txt'
,2, '6686016-8068464__SK001.txt'/ '6686016-8068464__SK002.txt'
,2, '6686016-8068464__SK011.txt'/ '6686016-8068464__SK012.txt'
,2, '6814306-5976883__SK001.txt'/ '6814306-5976883__SK002.txt'
,2, '6814306-8765179_V01_SK101.txt'/ '6814306-8765179_V01_SK102.txt'
,2, '7021825-7921542_V01_SK001.txt'/ '7021825-7921542_V01_SK002.txt'
,2, '7579252-0771541__SK009.txt'/ '7579252-0771541__SK010.txt'
,2, '7619444-1364124__SK001(003).txt'/ '7619444-1364124__SK002(003).txt'
,2, '7813751-2883881__SK001(025).txt'/ '7813751-2883881__SK002(025).txt'
,2, '7813751-3571614_V00_SK001.txt'/ '7813751-3571614_V00_SK002.txt'
,2, '7813751-6589750_V01_SK001(003).txt'/ '7813751-6589750_V01_SK002(003).txt'
,2, '7813751-6589750_V01_SK101(001).txt'/ '7813751-6589750_V01_SK102(001).txt'
,2, '7874338-3166655__SK001.txt'/ '7874338-3166655__SK002.txt'
,2, '8081888-9057380__SK001(002).txt'/ '8081888-9057380__SK002(002).txt'
,2, '8335496-5247616__SK001(072).txt'/ '8335496-5247616__SK002(072).txt'
,2, '8335496-5247616__SK003(067).txt'/ '8335496-5247616__SK004(067).txt'
,2, '8588216-1873540__SK007.txt'/ '8588216-1873540__SK008.txt'
,2, '8745481-1062638_V08_SK001.txt'/ '8745481-1062638_V08_SK006.txt'
,2, '9436572-2361199__sk013.txt'/ '9436572-2361199__sk014.txt'
,2, '9436572-2361199_V10_SK001.txt'/ '9436572-2361199_V10_SK002.txt'
,2, '9436572-9536362__SK005(005).txt'/ '9436572-9536362__SK006(005).txt'
,2, '9643115-4654968_V01_SK001.txt'/ '9643115-4654968_V01_SK002.txt'
,2, '9645155-1867780_V01_SK001.txt'/ '9645155-1867780_V01_SK002.txt'
,2, '9645155-1867780_V02_SK001.txt'/ '9645155-1867780_V02_SK002.txt'
,2, '9645155-1891661_V01_SK001.txt'/ '9645155-1891661_V01_SK002.txt'
,2, '9645155-1891661_V03_SK001.txt'/ '9645155-1891661_V03_SK002.txt'
,2, '9645155-1891661_V11_SK001.txt'/ '9645155-1891661_V11_SK002.txt'
,2, '9645155-4228720_V01_SK001(001).txt'/ '9645155-4228720_V01_SK002(001).txt'
,2, '9645155-5037645_V03_SK001(001).txt'/ '9645155-5037645_V03_SK002(001).txt'
,2, '9645155-5037645_V12_SK001.txt'/ '9645155-5037645_V12_SK002.txt'
,2, '9645155-5037645_V70_SK001.txt'/ '9645155-5037645_V70_SK002.txt'
,2, '9645155-5210484_V01_SK001.txt'/ '9645155-5210484_V01_SK002.txt'
,2, '9645155-6984688_V02_SK001.txt'/ '9645155-6984688_V02_SK002.txt'
,2, '9645155-6984688_V02_SK011.txt'/ '9645155-6984688_V02_SK012.txt'
,2, '9645155-8855082__SK001.txt'/ '9645155-8855082__SK002.txt'
,2, '9645155-8855082__SK011.txt'/ '9645155-8855082__SK012.txt'
,,
,,
,3, '1133362-3733495__SK001.txt'/ '1133362-3733495__SK002.txt'/ '1133362-3733495__SK003.txt'
,3, '3052133-3148226_V01_SK001.txt'/ '3052133-3148226_V01_SK002.txt'/ '3052133-3148226_V01_SK003.txt'
,3, '3052133-4615126_V01_SK001.txt'/ '3052133-4615126__SK002.txt'/ '3052133-4615126__SK003.txt'
,3, '3363428-3826895__SK016.txt'/ '3363428-3826895__SK017.txt'/ '3363428-3826895__SK018.txt'
,3, '3895566-2639467_V01_SK001(001).txt'/ '3895566-2639467_V01_SK002(001).txt'/ '3895566-2639467_V01_SK003(001).txt'
,3, '3895566-2639467_V01_SK004(001).txt'/ '3895566-2639467_V01_SK005(001).txt'/ '3895566-2639467_V01_SK006(001).txt'
,3, '5368220-4774318__W166-1261SK004.txt'/ '5368220-4774318__W166-1261SK005.txt'/ '5368220-4774318__W166-1261SK006.txt'
,3, '5612677-9154392__SK201.txt'/ '5612677-9154392__SK202.txt'/ '5612677-9154392__SK206.txt'
,3, '5713889-0759264_V01_SK012.txt'/ '5713889-0759264_V01_SK013.txt'/ '5713889-0759264_V01_SK014.txt'
,3, '6143570-__SK001.txt'/ '6143570-__SK002.txt'/ '6143570-__SK003.txt'
,3, '6493136-1778166__sk40005.txt'/ '6493136-1778166__sk40006.txt'/ '6493136-1778166__sk40007.txt'
,3, '6493136-1867780__SK002(002).txt'/ '6493136-1867780__SK003(002).txt'/ '6493136-1867780__SK004(002).txt'
,3, '7021825-6655682_V02_SK001.txt'/ '7021825-6655682_V02_SK002.txt'/ '7021825-6655682_V02_SK003.txt'
,3, '7579252-1256207__SK002.txt'/ '7579252-1256207__SK011.txt'/ '7579252-1256207__SK012.txt'
,3, '7619444-5135487__W221-1726SK009.txt'/ '7619444-5135487__W221-1726SK010.txt'/ '7619444-5135487__W221-1726SK011.txt'
,3, '7619444-5485555_V01_SK001(001).txt'/ '7619444-5485555_V01_SK002(001).txt'/ '7619444-5485555_V01_SK003(001).txt'
,3, '7874338-2242131__SK002(003).txt'/ '7874338-2242131__SK003(003).txt'/ '7874338-2242131__SK004(003).txt'
,3, '8335496-5247616__SK001(011).txt'/ '8335496-5247616__SK002(011).txt'/ '8335496-5247616__SK003(011).txt'
,3, '8352277-2311888__SK001.txt'/ '8352277-2311888__SK002.txt'/ '8352277-2311888__SK003.txt'
,3, '9504133-0538614_V01_SK001.txt'/ '9504133-0538614_V01_SK002.txt'/ '9504133-0538614_V01_SK003.txt'
,3, '9504133-0538614_V01_SK004.txt'/ '9504133-0538614_V01_SK005.txt'/ '9504133-0538614_V01_SK006.txt'
,3, '9645155-4228720_V01_SK003(001).txt'/ '9645155-4228720_V01_SK004(001).txt'/ '9645155-4228720_V01_SK005(001).txt'
,,
,,
,4, '0898577-8873843__SK088.txt'/ '0898577-8873843__SK089.txt'/ '0898577-8873843__SK090.txt'/ '0898577-8873843__SK091.txt'
,4, '0898577-9315250__SK001(001).txt'/ '0898577-9315250__SK002(001).txt'/ '0898577-9315250__SK010.txt'/ '0898577-9315250__SK011(001).txt'
,4, '1133362-1628778__RK-SK001.txt'/ '1133362-1628778__RK-SK002.txt'/ '1133362-1628778__RK-SK101.txt'/ '1133362-1628778__RK-SK102.txt'
,4, '1133362-1628778__RK-SK001(001).txt'/ '1133362-1628778__RK-SK002(001).txt'/ '1133362-1628778__RK-SK101(001).txt'/ '1133362-1628778__RK-SK102(001).txt'
,4, '1133362-1628778__SK001(002).txt'/ '1133362-1628778__SK002(002).txt'/ '1133362-1628778__SK101.txt'/ '1133362-1628778__SK102.txt'
,4, '1133362-2815544_V21_SK001.txt'/ '1133362-2815544_V21_SK002.txt'/ '1133362-2815544_V21_SK003.txt'/ '1133362-2815544_V21_SK004.txt'
,4, '1133362-2815544_V21_SK005.txt'/ '1133362-2815544_V21_SK006.txt'/ '1133362-2815544_V21_SK007.txt'/ '1133362-2815544_V21_SK008.txt'
,4, '1133362-4526227__RK-SK001.txt'/ '1133362-4526227__RK-SK002.txt'/ '1133362-4526227__RK-SK101.txt'/ '1133362-4526227__RK-SK102.txt'
,4, '1161787-5486488_V01_SK003.txt'/ '1161787-5486488_V01_SK004.txt'/ '1161787-5486488_V01_SK005.txt'/ '1161787-5486488_V01_SK006.txt'
,4, '1161787-8568495_V04_SK003.txt'/ '1161787-8568495_V04_SK004.txt'/ '1161787-8568495_V04_SK005.txt'/ '1161787-8568495_V04_SK006.txt'
,4, '1313898-0177828__SK001.txt'/ '1313898-0177828__SK002.txt'/ '1313898-0177828__SK101.txt'/ '1313898-0177828__SK102.txt'
,4, '1313898-0177828__SK001(002).txt'/ '1313898-0177828__SK002(002).txt'/ '1313898-0177828__SK051.txt'/ '1313898-0177828__SK052.txt'
,4, '1313898-0822832__SK001(001).txt'/ '1313898-0822832__SK001.txt'/ '1313898-0822832__SK002(001).txt'/ '1313898-0822832__SK002.txt'
,4, '1313898-1611237__SK001.txt'/ '1313898-1611237__SK002.txt'/ '1313898-1611237__SK003.txt'/ '1313898-1611237__SK004.txt'
,4, '1313898-2386360__SK000.txt'/ '1313898-2386360__SK001.txt'/ '1313898-2386360__SK002.txt'/ '1313898-2386360__SK003.txt'
,4, '1313898-2386360__SK300.txt'/ '1313898-2386360__SK301.txt'/ '1313898-2386360__SK302.txt'/ '1313898-2386360__SK303.txt'
,4, '1313898-2386360__SK400.txt'/ '1313898-2386360__SK401.txt'/ '1313898-2386360__SK402.txt'/ '1313898-2386360__SK403.txt'
,4, '1313898-2499235__SK001(001).txt'/ '1313898-2499235__SK002(001).txt'/ '1313898-2499235__SK501.txt'/ '1313898-2499235__SK502.txt'
,4, '1313898-2499235__SK001(003).txt'/ '1313898-2499235__SK002(003).txt'/ '1313898-2499235__SK501(001).txt'/ '1313898-2499235__SK502(001).txt'
,4, '1313898-4594221__SK001.txt'/ '1313898-4594221__SK002.txt'/ '1313898-4594221__SK003.txt'/ '1313898-4594221__SK004.txt'
,4, '1313898-4594221__SK001(001).txt'/ '1313898-4594221__SK002(001).txt'/ '1313898-4594221__SK011.txt'/ '1313898-4594221__SK012.txt'
,4, '1313898-4594221__SK001(002).txt'/ '1313898-4594221__SK002(002).txt'/ '1313898-4594221__SK011(001).txt'/ '1313898-4594221__SK012(001).txt'
,4, '1313898-4594221__SK001(003).txt'/ '1313898-4594221__SK001(004).txt'/ '1313898-4594221__SK002(003).txt'/ '1313898-4594221__SK002(004).txt'
,4, '1313898-4594221__SK001(005).txt'/ '1313898-4594221__SK002(005).txt'/ '1313898-4594221__SK011(002).txt'/ '1313898-4594221__SK012(002).txt'
,4, '1313898-5731932__SK001(002).txt'/ '1313898-5731932__SK002(002).txt'/ '1313898-5731932__SK003(002).txt'/ '1313898-5731932__SK004(002).txt'
,4, '1313898-5731932__SK001(004).txt'/ '1313898-5731932__SK002(004).txt'/ '1313898-5731932__SK003(004).txt'/ '1313898-5731932__SK004(004).txt'
,4, '1318344-1158304__SK001.txt'/ '1318344-1158304__SK002.txt'/ '1318344-1158304__SK003.txt'/ '1318344-1158304__SK004.txt'
,4, '1318344-1158304__SK001(001).txt'/ '1318344-1158304__SK002(001).txt'/ '1318344-1158304__SK003(001).txt'/ '1318344-1158304__SK004(001).txt'
,4, '1318344-8423829__X156-333SK001(001).txt'/ '1318344-8423829__X156-333SK002(001).txt'/ '1318344-8423829__X156-333SK003(001).txt'/ '1318344-8423829__X156-333SK004(001).txt'
,4, '1481511-5473620_V02_SK001.txt'/ '1481511-5473620_V02_SK002.txt'/ '1481511-5473620_V02_SK003.txt'/ '1481511-5473620_V02_SK004.txt'
,4, '1512275-4511325__SK001.txt'/ '1512275-4511325__SK002.txt'/ '1512275-4511325__SK003.txt'/ '1512275-4511325__SK004.txt'
,4, '1512275-4511325__SK005.txt'/ '1512275-4511325__SK006.txt'/ '1512275-4511325__SK007.txt'/ '1512275-4511325__SK008.txt'
,4, '1934374-1532288__SK001.txt'/ '1934374-1532288__SK002.txt'/ '1934374-1532288__SK003.txt'/ '1934374-1532288__SK004.txt'
,4, '1934374-1532288__SK001(005).txt'/ '1934374-1532288__SK002(005).txt'/ '1934374-1532288__SK003(005).txt'/ '1934374-1532288__SK004(005).txt'
,4, '1934374-1532288__SK001(007).txt'/ '1934374-1532288__SK002(007).txt'/ '1934374-1532288__SK003(006).txt'/ '1934374-1532288__SK004(006).txt'
,4, '1934374-3841800__SK001(004).txt'/ '1934374-3841800__SK002(004).txt'/ '1934374-3841800__SK003(004).txt'/ '1934374-3841800__SK004(004).txt'
,4, '1934374-4320763__SK001.txt'/ '1934374-4320763__SK002.txt'/ '1934374-4320763__SK011.txt'/ '1934374-4320763__SK012.txt'
,4, '1934374-4320763__SK001(001).txt'/ '1934374-4320763__SK002(001).txt'/ '1934374-4320763__SK011(001).txt'/ '1934374-4320763__SK012(001).txt'
,4, '1934374-7702932__SK115.txt'/ '1934374-7702932__SK116.txt'/ '1934374-7702932__SK117.txt'/ '1934374-7702932__SK118.txt'
,4, '2103625-6175003__SK001(003).txt'/ '2103625-6175003__SK002(003).txt'/ '2103625-6175003__SK101.txt'/ '2103625-6175003__SK102.txt'
,4, '2103625-7545428__SK001(001).txt'/ '2103625-7545428__SK002(001).txt'/ '2103625-7545428__SK011.txt'/ '2103625-7545428__SK012.txt'
,4, '2103625-7958088__SDSK001.txt'/ '2103625-7958088__SDSK002.txt'/ '2103625-7958088__SDSK101.txt'/ '2103625-7958088__SDSK102.txt'
,4, '2103625-8986142__SK001(001).txt'/ '2103625-8986142__SK002(001).txt'/ '2103625-8986142__SK003(001).txt'/ '2103625-8986142__SK004(001).txt'
,4, '2175427-__sk018.txt'/ '2175427-__sk019.txt'/ '2175427-__sk020.txt'/ '2175427-__sk021.txt'
,4, '2274433-5443441_V01_SDSK001.txt'/ '2274433-5443441_V01_SDSK002.txt'/ '2274433-5443441_V01_SDSK101.txt'/ '2274433-5443441_V01_SDSK102.txt'
,4, '2662725-1134428_V01_SDSK001.txt'/ '2662725-1134428_V01_SDSK002.txt'/ '2662725-1134428_V01_SDSK101.txt'/ '2662725-1134428_V01_SDSK102.txt'
,4, '2662725-9378118_V01_SDSK001.txt'/ '2662725-9378118_V01_SDSK002.txt'/ '2662725-9378118_V01_SDSK101.txt'/ '2662725-9378118_V01_SDSK102.txt'
,4, '2713232-6957764_V01_SDSK001.txt'/ '2713232-6957764_V01_SDSK002.txt'/ '2713232-6957764_V01_SDSK101.txt'/ '2713232-6957764_V01_SDSK102.txt'
,4, '2754262-7424753_V01_SK001.txt'/ '2754262-7424753_V01_SK002.txt'/ '2754262-7424753_V01_SK101.txt'/ '2754262-7424753_V01_SK102.txt'
,4, '2754775-1762182_V01_SDSK001.txt'/ '2754775-1762182_V01_SDSK002.txt'/ '2754775-1762182_V01_SDSK101.txt'/ '2754775-1762182_V01_SDSK102.txt'
,4, '2754775-2481495__SDSK001.txt'/ '2754775-2481495__SDSK002.txt'/ '2754775-2481495__SDSK101.txt'/ '2754775-2481495__SDSK102.txt'
,4, '2754775-4515518_V01_SDSK001.txt'/ '2754775-4515518_V01_SDSK002.txt'/ '2754775-4515518_V01_SDSK101.txt'/ '2754775-4515518_V01_SDSK102.txt'
,4, '2754775-4647485_V01_SDSK001.txt'/ '2754775-4647485_V01_SDSK002.txt'/ '2754775-4647485_V01_SDSK101.txt'/ '2754775-4647485_V01_SDSK102.txt'
,4, '2873731-1618888__SK101.txt'/ '2873731-1618888__SK102.txt'/ '2873731-1618888__SK103.txt'/ '2873731-1618888__SK104.txt'
,4, '2880188-1518139__SK001.txt'/ '2880188-1518139__SK002.txt'/ '2880188-1518139__SK101.txt'/ '2880188-1518139__SK102.txt'
